M1\M2;TC = 0.03 s;SEN Auto;3;4;5
0.0;-2.0;-1.5;-1.0;-0.5;0.0
-2.4;0.016242000000000003;0.016281;0.016353;0.016317;0.016323
-2.35;0.016314000000000002;0.016368;0.016353;0.016299;0.01635
-2.3;0.016278;0.016362;0.016386;0.016362;0.016365
-2.25;0.016341;0.016413;0.016413;0.016380000000000002;0.016359000000000002
-2.1999999999999997;0.016359000000000002;0.016458;0.016472999999999998;0.016395000000000003;0.016383
-2.15;0.01644;0.016472999999999998;0.016491;0.016452;0.016434
-2.0999999999999996;0.016419;0.016491;0.016527;0.016485;0.016449000000000002
-2.05;0.016356;0.016491;0.01656;0.016493999999999998;0.016386
-2.0;0.016125;0.016281;0.016446000000000002;0.016347;0.016308
-1.95;0.015653999999999998;0.016020000000000003;0.016161000000000002;0.016065;0.015888
-1.9;0.0138;0.014952000000000002;0.015321000000000001;0.014972999999999998;0.014268000000000001
-1.8499999999999999;0.006793;0.0073;0.008055;0.009081;0.009726
-1.7999999999999998;0.0018816;0.0012897;0.0012108000000000002;0.0019184999999999998;0.003375
-1.75;0.0007258;0.0005191;0.0005052;0.000692;0.0011886000000000002
-1.6999999999999997;0.000397;0.0003182;0.0003074;0.000357;0.0005387
-1.65;0.00027600000000000004;0.000271;0.0002739;0.00031870000000000005;0.0003711
-1.5999999999999999;0.00014985;0.00016578000000000003;0.00022257000000000003;0.00025203000000000004;0.000327
-1.5499999999999998;8.898e-05;0.00011733;0.00013359;0.00017586000000000001;0.0002601
-1.5;5.423e-05;8.214e-05;8.307e-05;0.00012717000000000002;0.00016158
-1.4499999999999997;6.262e-05;7.854e-05;7.773e-05;7.941e-05;0.00012393000000000001
-1.4;4.4120000000000004e-05;3.1620000000000006e-05;5.332e-05;3.985e-05;7.198e-05
