M1\M2;TC = 0.03 s;SEN Auto;3;4;5;6
0.0;0.0;1.0;2.0;3.0;4.0;5.0
0.0;0.035640000000000005;0.035840000000000004;0.03604;0.036160000000000005;0.036320000000000005;0.036370000000000006
0.25;0.03241;0.032510000000000004;0.03253;0.0326;0.03273;0.03285
0.5;0.02692;0.0263;0.025580000000000002;0.024489;0.023454;0.022158
0.75;0.019548000000000003;0.018453;0.017247;0.015891;0.014412000000000001;0.012759
1.0;0.013764000000000002;0.012636;0.011322;0.009864;0.008154;0.006302
