M1\M2;TC = 0.03 s;SEN Auto;3;4;5
0.0;4.0;5.0;6.0;7.0;8.0
0.0;0.019518;0.016002000000000002;0.015870000000000002;0.015912;0.015939000000000002
0.24;0.017235;0.015984;0.01599;0.015969;0.016038
0.48;0.012183;0.014613;0.016749;0.016086000000000003;0.015195000000000002
0.72;0.0008625;0.0005285;0.00029790000000000003;0.0002606;0.0004559
0.96;0.00010221;9.405e-05;8.481000000000001e-05;8.274e-05;0.00010392000000000001
1.2;2.883e-05;5.513e-05;5.164e-05;5.11e-05;4.766e-05
