M1\M2;TC = 0.03 s;SEN Auto;3;4;5
0.0;-7.0;-6.5;-6.0;-5.5;-5.0
0.5;0.015885;0.014619;0.014535;0.014412000000000001;0.014535
0.51;0.015066;0.014352;0.014244;0.014181000000000001;0.014355000000000001
0.52;0.014493;0.014001;0.013899000000000002;0.013779;0.013749
0.53;0.014022;0.013677000000000002;0.013599000000000002;0.013467000000000002;0.013415999999999999
0.54;0.013619999999999998;0.013359000000000001;0.013266;0.013041;0.013014000000000001
0.55;0.013248;0.013062;0.012942000000000002;0.012726000000000001;0.012621
0.5599999999999999;0.0129;0.012726000000000001;0.012594;0.012378;0.012261
0.57;0.0126;0.012393000000000001;0.012218999999999999;0.012006000000000001;0.011871000000000001
0.58;0.012303;0.012105;0.011913;0.011694;0.01149
0.59;0.012;0.01179;0.011553;0.011358;0.011079
0.6;0.011706;0.011442;0.011286;0.01101;0.010722
0.61;0.011439;0.01113;0.010968;0.010676999999999999;0.010347
0.62;0.011151000000000001;0.010860000000000002;0.010665000000000001;0.010341;0.009999000000000001
0.63;0.010851000000000001;0.010533;0.010347;0.009972;0.00966
0.64;0.010569;0.010284;0.010029000000000001;0.009687000000000001;0.009306
0.6499999999999999;0.010265999999999999;0.010023;0.009678;0.009372;0.009006
0.6599999999999999;0.009972;0.009711;0.009399;0.009009;0.008682
0.6699999999999999;0.00972;0.009456;0.009087;0.008723999999999999;0.008348999999999999
0.6799999999999999;0.009474;0.009159;0.008814;0.008457000000000001;0.007998
0.69;0.009219;0.008859;0.008502;0.008172;0.007673999999999999
0.7;0.008952;0.008610000000000001;0.008229;0.007842;0.007423999999999999
0.71;0.008703;0.008337;0.007998;0.007581;0.0071519999999999995
0.72;0.008463;0.008076;0.007716;0.007273999999999999;0.0067659999999999994
0.73;0.008181;0.007809;0.0074670000000000005;0.006984000000000001;0.006498
0.74;0.007941;0.007551;0.007236;0.006731;0.006327
0.75;0.007686;0.007352;0.006942;0.006488;0.0059700000000000005
0.76;0.007489;0.007104000000000001;0.006683;0.00617;0.0057280000000000005
0.77;0.007241;0.006876999999999999;0.0064150000000000006;0.005941;0.005504
0.78;0.0069900000000000006;0.006606;0.0061600000000000005;0.005675;0.005204
0.79;0.006789;0.006385;0.005894;0.005446;0.004944
0.7999999999999999;0.006562999999999999;0.006121;0.005658;0.0051990000000000005;0.004564
0.8099999999999999;0.006332;0.005867;0.0054399999999999995;0.00496;0.004338
0.82;0.0061200000000000004;0.00565;0.005205;0.004717;0.004052
0.83;0.005878;0.005408;0.004965;0.004449;0.003825
0.84;0.005665;0.005182;0.004717;0.004198;0.003471
0.8499999999999999;0.005447;0.004966000000000001;0.004518;0.003936;0.003206
0.8599999999999999;0.005232;0.0047550000000000005;0.004305000000000001;0.00365;0.002908
0.8699999999999999;0.004994;0.004557;0.0040490000000000005;0.003404;0.0025740000000000003
0.8799999999999999;0.00478;0.00434;0.0037990000000000003;0.003146;0.0023946
0.8899999999999999;0.004579;0.004117;0.0035759999999999998;0.002868;0.0021507
0.8999999999999999;0.004391;0.003906;0.003321;0.0026100000000000003;0.0019386
0.9099999999999999;0.004205;0.003693;0.0030670000000000003;0.0023883;0.0017625
0.9199999999999999;0.004036;0.003478;0.002853;0.0021774;0.0015363
0.9299999999999999;0.0038020000000000003;0.0032480000000000005;0.002635;0.0019662;0.0014478
0.94;0.0036520000000000003;0.003023;0.0023904;0.0017760000000000002;0.0011397
