M1\M2;TC = 0.03 s;SEN Auto;3;4;5
0.0;-1.0;-0.5;0.0;0.5;1.0
0.0;0.3957;0.3958;0.3956;0.3954;0.3953
0.01;0.3959;0.3957;0.3953;0.3954;0.3953
