0;1
0.0;1.0
-1.0;0.09963000000000001
-0.95;0.099
-0.9;0.09927000000000001
-0.85;0.09939
-0.8;0.09936
-0.75;0.09927000000000001
-0.7;0.09933
-0.6499999999999999;0.0993
-0.6;0.09951
-0.55;0.0996
-0.5;0.09954
-0.44999999999999996;0.09957
-0.3999999999999999;0.09981
-0.35;0.10011
-0.29999999999999993;0.10011
-0.25;0.10056
-0.19999999999999996;0.10041
-0.1499999999999999;0.10104
-0.09999999999999998;0.09885
-0.04999999999999993;0.08283
0.0;0.056620000000000004
0.050000000000000044;0.03125
0.10000000000000009;0.013899000000000002
0.15000000000000013;0.0060030000000000005
0.20000000000000018;0.003052
0.25;0.0021513
0.30000000000000004;0.0017175
0.3500000000000001;0.001263
0.40000000000000013;0.0008847
0.4500000000000002;0.0006755
0.5;0.0005475
0.55;0.0004527
0.6000000000000001;0.0003815
0.6500000000000001;0.0003167
0.7000000000000002;0.0002792
0.75;0.00023544
0.8;0.00019518
0.8500000000000001;0.00017013
0.9000000000000001;0.00015477
0.9500000000000002;0.00013419000000000001
1.0;0.00011559000000000001
