M1\M2;TC = 0.03 s;SEN = 0.1 V;3
0.0;-3.2499999999999947;-3.0;-2.7500000000000053
0.4;0.04846;0.048170000000000004;0.0483
0.40298507462686567;0.048440000000000004;0.04765;0.0482
0.40597014925373137;0.04768;0.0483;0.04816
0.408955223880597;0.04811;0.04838;0.0482
0.4119402985074627;0.048440000000000004;0.04841;0.048310000000000006
0.41492537313432837;0.04848;0.0481;0.04835
0.41791044776119407;0.04809;0.0484;0.048470000000000006
0.4208955223880597;0.0481;0.047790000000000006;0.048490000000000005
0.4238805970149254;0.04845;0.04835;0.04821
0.42686567164179107;0.04834;0.04836;0.048490000000000005
0.4298507462686567;0.04838;0.04835;0.04818
0.4328358208955224;0.047490000000000004;0.04834;0.0482
0.43582089552238806;0.047970000000000006;0.04815;0.04814
0.43880597014925377;0.048220000000000006;0.04821;0.04813
0.4417910447761194;0.048170000000000004;0.0482;0.04809
0.4447761194029851;0.04813;0.04812;0.04813
0.44776119402985076;0.04796;0.047470000000000005;0.0481
0.45074626865671646;0.048010000000000004;0.04802000000000001;0.04805
0.4537313432835821;0.04784;0.04803;0.04807
0.4567164179104478;0.04788;0.04744;0.04809
0.45970149253731346;0.04768;0.047920000000000004;0.048170000000000004
0.4626865671641791;0.047790000000000006;0.047040000000000005;0.04813
0.4656716417910448;0.0476;0.047790000000000006;0.04809
0.46865671641791046;0.04707000000000001;0.04757;0.048040000000000006
0.47164179104477616;0.04707000000000001;0.047720000000000005;0.04784
0.4746268656716418;0.04753;0.047420000000000004;0.04773
0.4776119402985075;0.047490000000000004;0.0476;0.047920000000000004
0.48059701492537316;0.04743;0.047310000000000005;0.04787
0.4835820895522388;0.04728;0.04728;0.047830000000000004
0.4865671641791045;0.047330000000000004;0.047470000000000005;0.047740000000000005
0.48955223880597015;0.04653;0.04745;0.04745
0.49253731343283585;0.0471;0.047060000000000005;0.04755
0.4955223880597015;0.046990000000000004;0.047290000000000006;0.04744
0.4985074626865672;0.04682000000000001;0.047040000000000005;0.04753
0.5014925373134329;0.046830000000000004;0.04713;0.04744
0.5044776119402985;0.046590000000000006;0.0471;0.04737
0.5074626865671642;0.0464;0.046470000000000004;0.046970000000000005
0.5104477611940299;0.046340000000000006;0.04662;0.04689
0.5134328358208955;0.046310000000000004;0.04675;0.0471
0.5164179104477612;0.046130000000000004;0.046540000000000005;0.0468
0.5194029850746269;0.0458;0.046540000000000005;0.0467
0.5223880597014926;0.04587000000000001;0.04642;0.046540000000000005
0.5253731343283582;0.045290000000000004;0.046310000000000004;0.04639
0.5283582089552239;0.04478;0.04615;0.04655
0.5313432835820896;0.04528;0.04594;0.04642
0.5343283582089553;0.045160000000000006;0.04583;0.04625
0.5373134328358209;0.04492;0.045070000000000006;0.04608
0.5402985074626866;0.04465;0.04543;0.04578
0.5432835820895523;0.04428;0.04521;0.04566
0.5462686567164179;0.0441;0.04479;0.045470000000000003
0.5492537313432836;0.04349;0.044660000000000005;0.04518
0.5522388059701493;0.043120000000000006;0.044090000000000004;0.044770000000000004
0.5552238805970149;0.04279;0.04381;0.04423
0.5582089552238806;0.04233;0.04265;0.04395
0.5611940298507463;0.04147000000000001;0.042690000000000006;0.043370000000000006
0.564179104477612;0.04095;0.041940000000000005;0.04259
0.5671641791044777;0.040220000000000006;0.04123;0.04166
0.5701492537313433;0.03905;0.040310000000000006;0.04015
0.573134328358209;0.03839;0.03891;0.039420000000000004
0.5761194029850747;0.0372;0.03792;0.03849
0.5791044776119403;0.035460000000000005;0.03663;0.037040000000000003
0.582089552238806;0.03468;0.03502;0.0355
0.5850746268656717;0.032990000000000005;0.03372000000000001;0.033760000000000005
0.5880597014925373;0.03151;0.031920000000000004;0.03218
0.591044776119403;0.03011;0.029990000000000003;0.030410000000000003
0.5940298507462687;0.02827;0.028260000000000004;0.0284
0.5970149253731344;0.026640000000000004;0.02645;0.026310000000000004
0.6000000000000001;0.02475;0.02476;0.02449
0.6029850746268657;0.023260000000000003;0.02263;0.02205
0.6059701492537314;0.02139;0.02075;0.02005
0.6089552238805971;0.019760000000000003;0.01897;0.018520000000000002
0.6119402985074627;0.01813;0.017210000000000003;0.01682
0.6149253731343284;0.01665;0.015510000000000003;0.0151
0.6179104477611941;0.01526;0.01401;0.01344
0.6208955223880597;0.013970000000000002;0.01275;0.01195
0.6238805970149254;0.01276;0.011460000000000001;0.0106
0.6268656716417911;0.011510000000000001;0.01045;0.009430000000000001
0.6298507462686568;0.010620000000000001;0.00923;0.00833
0.6328358208955224;0.00973;0.0084;0.0075
0.6358208955223881;0.00889;0.007640000000000001;0.0068
0.6388059701492538;0.008130000000000002;0.00698;0.00607
0.6417910447761195;0.00755;0.00627;0.00553
0.6447761194029851;0.006940000000000001;0.005840000000000001;0.00508
0.6477611940298508;0.006510000000000001;0.00542;0.00465
0.6507462686567165;0.00607;0.00504;0.004390000000000001
0.6537313432835821;0.005690000000000001;0.00474;0.004130000000000001
0.6567164179104478;0.00535;0.00441;0.00391
0.6597014925373135;0.00506;0.0042;0.00371
0.6626865671641791;0.00476;0.00398;0.0035300000000000006
0.6656716417910449;0.00446;0.00381;0.0033800000000000006
0.6686567164179105;0.0043;0.00361;0.00324
0.6716417910447762;0.00408;0.00344;0.0031200000000000004
0.6746268656716419;0.0038800000000000006;0.0033200000000000005;0.00298
0.6776119402985075;0.00367;0.00316;0.0028200000000000005
0.6805970149253732;0.00349;0.00302;0.0027400000000000002
0.6835820895522389;0.00329;0.00288;0.00263
0.6865671641791045;0.0031400000000000004;0.00275;0.00253
0.6895522388059702;0.00301;0.00268;0.0024400000000000003
0.6925373134328359;0.00289;0.00254;0.00235
0.6955223880597015;0.00278;0.00243;0.00222
0.6985074626865673;0.0026700000000000005;0.00237;0.0021700000000000005
0.7014925373134329;0.00256;0.00228;0.0021
0.7044776119402985;0.0024400000000000003;0.0022;0.00205
0.7074626865671643;0.00237;0.0021;0.0019700000000000004
0.7104477611940299;0.00228;0.00205;0.0018900000000000002
0.7134328358208956;0.00222;0.002;0.00186
0.7164179104477613;0.00215;0.0019200000000000003;0.0017900000000000001
0.7194029850746269;0.00203;0.0018800000000000002;0.00173
0.7223880597014926;0.00198;0.0018100000000000002;0.0016900000000000003
0.7253731343283583;0.0019;0.0017699999999999999;0.0016400000000000002
0.7283582089552239;0.00187;0.0017;0.00158
0.7313432835820896;0.0017900000000000001;0.00165;0.00152
0.7343283582089553;0.0017800000000000001;0.00158;0.0015300000000000001
0.7373134328358208;0.0017100000000000001;0.00158;0.00149
0.7402985074626867;0.0016900000000000003;0.00155;0.00145
0.7432835820895523;0.0016300000000000002;0.0014600000000000001;0.0014100000000000002
0.746268656716418;0.00155;0.0014700000000000002;0.00135
0.7492537313432837;0.0015600000000000002;0.0014100000000000002;0.0013200000000000002
0.7522388059701492;0.0015;0.0014;0.0013100000000000002
0.755223880597015;0.00151;0.00135;0.00126
0.7582089552238807;0.00142;0.0013200000000000002;0.00125
0.7611940298507462;0.0013700000000000001;0.00125;0.00123
0.764179104477612;0.00135;0.00127;0.00119
0.7671641791044777;0.0013100000000000002;0.00124;0.00115
0.7701492537313432;0.00128;0.0012;0.0011300000000000001
0.773134328358209;0.00125;0.00118;0.0010700000000000002
0.7761194029850746;0.00123;0.00114;0.00109
0.7791044776119403;0.0012;0.0011300000000000001;0.0010600000000000002
0.782089552238806;0.00117;0.00109;0.0010400000000000001
0.7850746268656716;0.00115;0.00105;0.001
0.7880597014925373;0.0011300000000000001;0.0010400000000000001;0.00099
0.791044776119403;0.00108;0.00101;0.00091
0.7940298507462686;0.00105;0.00098;0.00093
0.7970149253731343;0.0010600000000000002;0.001;0.00091
0.8;0.001;0.0009600000000000001;0.0008900000000000001
