0;1
0.0;-1.1
-2.4;0.016250999999999998
-2.39;0.016308
-2.38;0.016250999999999998
-2.37;0.016272
-2.36;0.016269
-2.35;0.016293000000000002
-2.34;0.016299
-2.33;0.016293000000000002
-2.32;0.016302
-2.31;0.016257
-2.3;0.016302
-2.29;0.016311000000000003
-2.28;0.016311000000000003
-2.27;0.016287
-2.26;0.016272
-2.25;0.016335
-2.2399999999999998;0.016344
-2.23;0.016365
-2.2199999999999998;0.016371
-2.21;0.016353
-2.1999999999999997;0.016347
-2.19;0.016344
-2.1799999999999997;0.016359000000000002
-2.17;0.016377000000000003
-2.16;0.016377000000000003
-2.15;0.016419
-2.1399999999999997;0.016428
-2.13;0.016419
-2.12;0.016437
-2.11;0.016458
-2.1;0.016437
-2.09;0.016470000000000002
-2.08;0.016464000000000003
-2.07;0.016404
-2.06;0.016428
-2.05;0.016446000000000002
-2.04;0.016371
-2.03;0.016398
-2.02;0.016383
-2.01;0.016356
-2.0;0.016365
-1.9899999999999998;0.016293000000000002
-1.98;0.016250999999999998
-1.97;0.016188
-1.96;0.016134
-1.95;0.016077
-1.94;0.015987
-1.93;0.01584
-1.92;0.015756
-1.91;0.015534000000000001
-1.9;0.015168000000000001
-1.89;0.014583
-1.88;0.013593000000000001
-1.8699999999999999;0.012057
-1.8599999999999999;0.009945
-1.8499999999999999;0.007665000000000001
-1.8399999999999999;0.00535
-1.8299999999999998;0.003507
-1.8199999999999998;0.0022203
-1.81;0.001491
-1.7999999999999998;0.0011157
-1.79;0.0009174
-1.7799999999999998;0.0007995
-1.77;0.0006729
-1.7599999999999998;0.0005413999999999999
-1.75;0.0004731
-1.7399999999999998;0.00042409999999999995
-1.73;0.0003789
-1.7199999999999998;0.0003688
-1.71;0.00032869999999999997
-1.6999999999999997;0.0002987
-1.69;0.00028660000000000003
-1.68;0.0003185
-1.67;0.0002771
-1.66;0.0002746
-1.65;0.00025580000000000004
-1.64;0.00025590000000000004
-1.63;0.00023256
-1.6199999999999999;0.00021045000000000002
-1.6099999999999999;0.00019488
-1.5999999999999999;0.00018078000000000001
-1.5899999999999999;0.00017982
-1.5799999999999998;0.00016119000000000002
-1.5699999999999998;0.00014625
-1.56;0.000156
-1.5499999999999998;0.00014259000000000003
-1.54;0.00011736
-1.5299999999999998;0.00012453
-1.52;0.00010896000000000001
-1.5099999999999998;0.00010218
-1.5;8.919e-05
-1.4899999999999998;7.899e-05
-1.48;8.295e-05
-1.4699999999999998;7.589000000000001e-05
-1.46;6.822000000000001e-05
-1.4499999999999997;5.947e-05
-1.44;6.026e-05
-1.43;3.654e-05
-1.42;7.032e-05
-1.41;5.728e-05
-1.4;5.287000000000001e-05
