0;1
0.0;0.0
-3.0;0.014747999999999999
-2.95;0.014742000000000002
-2.9;0.014747999999999999
-2.85;0.014763
-2.8;0.014580000000000001
-2.75;0.014592
-2.7;0.014574
-2.65;0.014574
-2.6;0.014547
-2.55;0.014532
-2.5;0.014553
-2.45;0.014511000000000001
-2.4;0.014541
-2.35;0.014517000000000002
-2.3;0.014532
-2.25;0.014505
-2.2;0.014502000000000001
-2.15;0.014525999999999999
-2.1;0.014535
-2.05;0.014499000000000001
-2.0;0.014406
-1.95;0.01401
-1.9;0.012591
-1.8499999999999999;0.008628
-1.7999999999999998;0.003056
-1.75;0.0010623000000000002
-1.7;0.0004686
-1.65;0.0003345
-1.5999999999999999;0.000299
-1.5499999999999998;0.00023421000000000002
-1.5;0.00014517
-1.45;0.000126
-1.4;5.847e-05
-1.3499999999999999;3.966e-05
-1.2999999999999998;3.727e-05
-1.25;4.0905e-05
-1.2;4.131e-05
-1.15;9.777000000000001e-06
-1.0999999999999999;7.596e-06
-1.0499999999999998;3.7962e-05
-1.0;1.7127e-05
