"FTM Limite diffraction_x","FTM Limite diffraction_y","1.5_x","1.5_y","2.0_x","2.0_y","2.5_x","2.5_y"
7.166829586,0.5032553495,25.87890625,0.001951558698,25.87890625,0.002732865743,25.87890625,0.003408782481,
7.193874226,0.5015004775,25.9765625,0.002683699501,25.9765625,0.003790645262,25.9765625,0.002919110116,
7.220918866,0.4997470197,26.07421875,0.003278055727,26.07421875,0.004653938451,26.07421875,0.002294804755,
7.247963506,0.4979949825,26.171875,0.003705181696,26.171875,0.005278725151,26.171875,0.001576989157,
7.275008146,0.4962443727,26.26953125,0.003944845319,26.26953125,0.005633703976,26.26953125,0.0008351712245,
7.302052786,0.4944951968,26.3671875,0.003986675817,26.3671875,0.005701646121,26.3671875,0.0004425870819,
7.329097426,0.4927474616,26.46484375,0.003830529445,26.46484375,0.005480153691,26.46484375,0.001006304201,
7.356142066,0.4910011738,26.5625,0.003486421984,26.5625,0.004981690132,26.5625,0.001707329661,
7.383186706,0.48925634,26.66015625,0.002974055014,26.66015625,0.00423286839,26.66015625,0.002337203301,
7.410231346,0.4875129671,26.7578125,0.00232215515,26.7578125,0.00327304884,26.7578125,0.002846494556,
7.437275986,0.4857710617,26.85546875,0.001568699837,26.85546875,0.002152418598,26.85546875,0.003206845086,
7.464320626,0.4840306306,26.953125,0.0007719116715,26.953125,0.0009308050931,26.953125,0.003400968202,
7.491365266,0.4822916806,27.05078125,0.0003459119699,27.05078125,0.0003554816498,27.05078125,0.003421373824,
7.518409906,0.4805542186,27.1484375,0.001035283629,27.1484375,0.001584730068,27.1484375,0.003270122762,
7.545454545,0.4788182513,27.24609375,0.001790925444,27.24609375,0.002737121349,27.24609375,0.00295858797,
7.572499185,0.4770837857,27.34375,0.002460037832,27.34375,0.003744698549,27.34375,0.002507209858,
7.599543825,0.4753508286,27.44140625,0.002999976167,27.44140625,0.004556194616,27.44140625,0.00194599579,
7.626588465,0.4736193868,27.5390625,0.003382248143,27.5390625,0.005131086809,27.5390625,0.001319742678,
7.653633105,0.4718894674,27.63671875,0.003588111505,27.63671875,0.005441232903,27.63671875,0.0007290937891,
7.680677745,0.4701610772,27.734375,0.003608448492,27.734375,0.00547218186,27.734375,0.0005998384748,
7.707722385,0.4684342232,27.83203125,0.003443901728,27.83203125,0.005223830861,27.83203125,0.001103185795,
7.734767025,0.4667089124,27.9296875,0.003104735543,27.9296875,0.004710366142,27.9296875,0.001699822981,
7.761811665,0.4649851517,28.02734375,0.002610384989,28.02734375,0.003959499897,28.02734375,0.002237709072,
7.788856305,0.4632629483,28.125,0.001988981345,28.125,0.003011099066,28.125,0.002669004217,
7.815900945,0.4615423092,28.22265625,0.001278590015,28.22265625,0.001915608299,28.22265625,0.002967221265,
7.842945585,0.4598232414,28.3203125,0.0005510023139,28.3203125,0.0007369856276,28.3203125,0.00311696016,
7.869990225,0.4581057521,28.41796875,0.0004582538148,28.41796875,0.0005260587551,28.41796875,0.003112117055,
7.897034865,0.4563898483,28.515625,0.001161463514,28.515625,0.00169648265,28.515625,0.002955462683,
7.924079505,0.4546755372,28.61328125,0.001862191887,28.61328125,0.002788850369,28.61328125,0.00265845374,
7.951124145,0.4529628259,28.7109375,0.002473833399,28.7109375,0.00373490988,28.7109375,0.002241326699,
7.978168785,0.4512517217,28.80859375,0.002959329454,28.80859375,0.004485760144,28.80859375,0.001734669459,
8.005213425,0.4495422317,28.90625,0.00329296301,28.90625,0.005003649579,28.90625,0.001188550812,
8.032258065,0.4478343632,29.00390625,0.003458067144,29.00390625,0.005263131852,29.00390625,0.0007273379764,
8.059302704,0.4461281235,29.1015625,0.003447106291,29.1015625,0.005252169643,29.1015625,0.0007092367006,
8.086347344,0.4444235198,29.19921875,0.00326181782,29.19921875,0.004972652223,29.19921875,0.001142332197,
8.113391984,0.4427205595,29.296875,0.00291306457,29.296875,0.004440236213,29.296875,0.001655657085,
8.140436624,0.4410192498,29.39453125,0.002420411766,29.39453125,0.003683524453,29.39453125,0.002120731425,
8.167481264,0.4393195982,29.4921875,0.001811809801,29.4921875,0.002742710977,29.4921875,0.002490891076,
8.194525904,0.437621612,29.58984375,0.001125766738,29.58984375,0.001668333593,29.58984375,0.002741003897,
8.221570544,0.4359252987,29.6875,0.0004494479871,29.6875,0.0005308291517,29.6875,0.002857112063,
8.248615184,0.4342306656,29.78515625,0.0005295155182,29.78515625,0.0006993414038,29.78515625,0.002834247492,
8.275659824,0.4325377203,29.8828125,0.001210016722,29.8828125,0.001823804123,29.8828125,0.002675876051,
8.302704464,0.4308464702,29.98046875,0.001869074731,29.98046875,0.002860951977,29.98046875,0.002393793888,
8.329749104,0.4291569229,30.078125,0.002437619168,30.078125,0.003749031321,30.078125,0.00200864187,
8.356793744,0.4274690858,30.17578125,0.002881793062,30.17578125,0.004442064786,30.17578125,0.001552800324,
8.383838384,0.4257829667,30.2734375,0.003178100095,30.2734375,0.004905115566,30.2734375,0.001083914623,
8.410883024,0.424098573,30.37109375,0.003311725982,30.37109375,0.005115382481,30.37109375,0.0007454271363,
8.437927664,0.4224159124,30.46875,0.003276642607,30.46875,0.005063179363,30.46875,0.0008091514634,
8.464972304,0.4207349926,30.56640625,0.003075715672,30.56640625,0.004752341146,30.56640625,0.001194730432,
8.492016944,0.4190558212,30.6640625,0.002720539025,30.6640625,0.004199978477,30.6640625,0.00164181371,
8.519061584,0.417378406,30.76171875,0.00223105246,30.76171875,0.003435609692,30.76171875,0.002046103228,
8.546106224,0.4157027547,30.859375,0.001635478689,30.859375,0.002499847882,30.859375,0.002364258534,
8.573150863,0.4140288751,30.95703125,0.0009741905429,30.95703125,0.001443684383,30.95703125,0.002572835429,
8.600195503,0.412356775,31.0546875,0.0003677556714,31.0546875,0.0003548576464,31.0546875,0.002659264988,
8.627240143,0.4106864622,31.15234375,0.0006172721296,31.15234375,0.0008603064713,31.15234375,0.002619648934,
8.654284783,0.4090179446,31.25,0.00127247668,31.25,0.001941877578,31.25,0.002458176964,
8.681329423,0.40735123,31.34765625,0.001893049868,31.34765625,0.002928532427,31.34765625,0.00218714618,
8.708374063,0.4056863265,31.4453125,0.002421781883,31.4453125,0.003763235035,31.4453125,0.001827917427,
8.735418703,0.4040232419,31.54296875,0.002827502384,31.54296875,0.004402753694,31.54296875,0.001415110833,
8.762463343,0.4023619843,31.640625,0.003088677208,31.640625,0.00481480287,31.640625,0.001013561037,
8.789507983,0.4007025617,31.73828125,0.003192172305,31.73828125,0.00497908039,31.73828125,0.0007727755561,
8.816552623,0.3990449821,31.8359375,0.003133360646,31.8359375,0.00488813157,31.8359375,0.000883647584,
8.843597263,0.3973892536,31.93359375,0.002916191345,31.93359375,0.004547650147,31.93359375,0.001233978982,
8.870641903,0.3957353843,32.03125,0.002553003764,32.03125,0.003976150878,32.03125,0.001629967262,
8.897686543,0.3940833825,32.12890625,0.002064189974,32.12890625,0.003204057803,32.12890625,0.001985497785,
8.924731183,0.3924332562,32.2265625,0.001478438241,32.2265625,0.002272446561,32.2265625,0.002261171956,
8.951775823,0.3907850137,32.32421875,0.0008389652239,32.32421875,0.001233069524,32.32421875,0.002435460638,
8.978820463,0.3891386633,32.421875,0.0003208438335,32.421875,0.0002235881605,32.421875,0.002497201518,
9.005865103,0.3874942133,32.51953125,0.0007004089357,32.51953125,0.001011682268,32.51953125,0.00244356396,
9.032909743,0.3858516719,32.6171875,0.001331982303,32.6171875,0.002053496945,32.6171875,0.002279518984,
9.059954383,0.3842110476,32.71484375,0.001918756126,32.71484375,0.002993295307,32.71484375,0.002018018952,
9.086999022,0.3825723487,32.8125,0.002412007479,32.8125,0.003778179143,32.8125,0.001681417535,
9.114043662,0.3809355837,32.91015625,0.002783029723,32.91015625,0.004367553885,32.91015625,0.00130690122,
9.141088302,0.379300761,33.0078125,0.00301212672,33.0078125,0.004731649247,33.0078125,0.0009655754563,
9.168132942,0.3776678893,33.10546875,0.003087749314,33.10546875,0.004852530418,33.10546875,0.0008029123055,
9.195177582,0.3760369769,33.203125,0.003006610203,33.203125,0.004724862158,33.203125,0.000942839643,
9.222222222,0.3744080325,33.30078125,0.002773720278,33.30078125,0.004356112999,33.30078125,0.001265600929,
9.249266862,0.3727810648,33.3984375,0.002402187682,33.3984375,0.003766151417,33.3984375,0.00162080258,
9.276311502,0.3711560823,33.49609375,0.001912939837,33.49609375,0.00298629666,33.49609375,0.001936237786,
9.303356142,0.3695330938,33.59375,0.001335369468,33.59375,0.002058144079,33.59375,0.002176416848,
9.330400782,0.3679121081,33.69140625,0.0007170998273,33.69140625,0.0010347446,33.69140625,0.002321761234,
9.357445422,0.3662931339,33.7890625,0.000314479352,33.7890625,0.0002061246072,33.7890625,0.002362483321,
9.384490062,0.3646761801,33.88671875,0.000780716387,33.88671875,0.001155903504,33.88671875,0.002296796153,
9.411534702,0.3630612554,33.984375,0.001389661045,33.984375,0.002160221646,33.984375,0.002130481183,
9.438579342,0.361448369,34.08203125,0.001945868661,34.08203125,0.003056098474,34.08203125,0.001877252533,
9.465623982,0.3598375295,34.1796875,0.002406796128,34.1796875,0.003794119669,34.1796875,0.00156064804,
9.492668622,0.3582287462,34.27734375,0.002745938035,34.27734375,0.004336176125,34.27734375,0.001220564716,
9.519713262,0.356622028,34.375,0.002945301685,34.375,0.004654879176,34.375,0.0009329640461,
9.546757902,0.355017384,34.47265625,0.002994826076,34.47265625,0.004734541667,34.47265625,0.0008323504558,
9.573802542,0.3534148233,34.5703125,0.002892499099,34.5703125,0.004571848398,34.5703125,0.0009907738851,
9.600847181,0.3518143552,34.66796875,0.002644363294,34.66796875,0.004175969015,34.66796875,0.001291367602,
9.627891821,0.3502159887,34.765625,0.002264304908,34.765625,0.003568082273,34.765625,0.001613394309,
9.654936461,0.3486197333,34.86328125,0.001773855243,34.86328125,0.002780396403,34.86328125,0.001895406446,
9.681981101,0.3470255982,34.9609375,0.001203375869,34.9609375,0.001855096981,34.9609375,0.002105545852,
9.709025741,0.3454335927,35.05859375,0.0006072630356,35.05859375,0.0008474206198,35.05859375,0.002226134636,
9.736070381,0.3438437263,35.15625,0.0003436742754,35.15625,0.0003064665616,35.15625,0.002248713638,
9.763115021,0.3422560084,35.25390625,0.0008584857721,35.25390625,0.001294155951,35.25390625,0.002172515676,
9.790159661,0.3406704486,35.3515625,0.001445891299,35.3515625,0.002262991195,35.3515625,0.002004156532,
9.817204301,0.3390870564,35.44921875,0.001974067924,35.44921875,0.003117463536,35.44921875,0.001758201399,
9.844248941,0.3375058414,35.546875,0.002405174696,35.546875,0.003811165477,35.546875,0.001459527136,
9.871293581,0.3359268133,35.64453125,0.002714690578,35.64453125,0.004308332346,35.64453125,0.001150784882,
9.898338221,0.3343499817,35.7421875,0.002886211606,35.7421875,0.004583838366,35.7421875,0.0009112055079,
9.925382861,0.3327753565,35.83984375,0.002911082236,35.83984375,0.004624139806,35.83984375,0.0008602037207,
9.952427501,0.3312029475,35.9375,0.002788509409,35.9375,0.004427855961,35.9375,0.00103082369,
9.979472141,0.3296327644,36.03515625,0.002525539798,36.03515625,0.004005795105,36.03515625,0.001313201147,
10.00651678,0.3280648174,36.1328125,0.002136844964,36.1328125,0.003380411062,36.1328125,0.001607759204,
10.03356142,0.3264991163,36.23046875,0.00164462839,36.23046875,0.002584801657,36.23046875,0.001861517941,
10.06060606,0.3249356711,36.328125,0.00108054554,36.328125,0.001661837635,36.328125,0.002045895167,
10.0876507,0.3233744921,36.42578125,0.0005095384615,36.42578125,0.0006705698305,36.42578125,0.002145016877,
10.11469534,0.3218155893,36.5234375,0.000396355722,36.5234375,0.000443912693,36.5234375,0.002151696283,
10.14173998,0.3202589729,36.62109375,0.0009340316152,36.62109375,0.001427397637,36.62109375,0.002066161888,
10.16878462,0.3187046532,36.71875,0.001500965249,36.71875,0.002362542485,36.71875,0.001895885109,
10.19582926,0.3171526406,36.81640625,0.002003161163,36.81640625,0.003177783962,36.81640625,0.001656361936,
10.2228739,0.3156029455,36.9140625,0.002406484323,36.9140625,0.003829363318,36.9140625,0.001373940279,
10.24991854,0.3140555782,37.01171875,0.00268821807,37.01171875,0.004283732714,37.01171875,0.001093993975,
10.27696318,0.3125105494,37.109375,0.00283344928,37.109375,0.004517924411,37.109375,0.0008974099412,
10.30400782,0.3109678696,37.20703125,0.002834857524,37.20703125,0.004520447627,37.20703125,0.0008864402932,
10.33105246,0.3094275494,37.3046875,0.002692821078,37.3046875,0.00429178291,37.3046875,0.001065316948,
10.3580971,0.3078895996,37.40234375,0.002415367784,37.40234375,0.003844324771,37.40234375,0.001332453402,
10.38514174,0.3063540309,37.5,0.002017963864,37.5,0.003201774655,37.5,0.001603910317,
10.41218638,0.3048208543,37.59765625,0.001523562217,37.59765625,0.002398128364,37.59765625,0.001833477029,
10.43923102,0.3032900806,37.6953125,0.0009655447356,37.6953125,0.001477074619,37.6953125,0.00199548554,
10.46627566,0.3017617207,37.79296875,0.0004256581615,37.79296875,0.0005048458965,37.79296875,0.002075748427,
10.4933203,0.3002357859,37.890625,0.0004620043784,37.890625,0.0005885350382,37.890625,0.002068291538,
10.52036494,0.2987122871,37.98828125,0.001007739291,37.98828125,0.001556489851,37.98828125,0.001974316831,
10.54740958,0.2971912357,38.0859375,0.001555181766,38.0859375,0.002459543058,38.0859375,0.001802173322,
10.57445422,0.2956726428,38.18359375,0.002033076215,38.18359375,0.003237437881,38.18359375,0.001568364745,
10.60149886,0.2941565198,38.28125,0.00241029114,38.28125,0.003848792631,38.28125,0.001300831285,
10.6285435,0.2926428783,38.37890625,0.002665762947,38.37890625,0.004262163699,38.37890625,0.001047586418,
10.65558814,0.2911317296,38.4765625,0.002785985218,38.4765625,0.004456649739,38.4765625,0.0008896317903,
10.68263278,0.2896230854,38.57421875,0.00276491275,38.57421875,0.004422734974,38.57421875,0.0009113675073,
10.70967742,0.2881169573,38.671875,0.002604055131,38.671875,0.004162699088,38.671875,0.001095986996,
10.73672206,0.2866133571,38.76953125,0.002312403501,38.76953125,0.003690479636,38.76953125,0.001350192249,
10.7637667,0.2851122966,38.8671875,0.001906232425,38.8671875,0.003031005606,38.8671875,0.001601949598,
10.79081134,0.2836137877,38.96484375,0.001409337762,38.96484375,0.002219188089,38.96484375,0.001810545177,
10.81785598,0.2821178425,39.0625,0.0008574318581,39.0625,0.001299726128,39.0625,0.00195289168,
10.84490062,0.2806244731,39.16015625,0.0003595018485,39.16015625,0.0003542136912,39.16015625,0.002016367695,
10.87194526,0.2791336915,39.2578125,0.0005342828838,39.2578125,0.0007332772072,39.2578125,0.001996153637,
10.8989899,0.2776455102,39.35546875,0.001079984928,39.35546875,0.001682171148,39.35546875,0.001894406661,
10.92603454,0.2761599414,39.453125,0.001608825258,39.453125,0.002554558731,39.453125,0.001720378761,
10.95307918,0.2746769976,39.55078125,0.002063811169,39.55078125,0.003296743747,39.55078125,0.001491660799,
10.98012382,0.2731966914,39.6484375,0.002416307068,39.6484375,0.003869512603,39.6484375,0.001237904464,
11.00716846,0.2717190354,39.74609375,0.002646775845,39.74609375,0.004243428051,39.74609375,0.001009643253,
11.0342131,0.2702440423,39.84375,0.002743045966,39.84375,0.004399575824,39.84375,0.0008865698056,
11.06125774,0.2687717251,39.94140625,0.002700296936,39.94140625,0.004330348626,39.94140625,0.0009354139913,
11.08830238,0.2673020967,40.0390625,0.002521136829,40.0390625,0.004039773275,40.0390625,0.001124156636,
11.11534702,0.26583517,40.13671875,0.002215507617,40.13671875,0.003543295634,40.13671875,0.001367270673,
11.14239166,0.2643709584,40.234375,0.001800511981,40.234375,0.002867059292,40.234375,0.001602019699,
11.1694363,0.262909475,40.33203125,0.001300906867,40.33203125,0.002046918717,40.33203125,0.001792220241,
11.19648094,0.2614507333,40.4296875,0.0007556112543,40.4296875,0.001128873663,40.4296875,0.001917071948,
11.22352558,0.2599947467,40.52734375,0.0003172538515,40.52734375,0.0002343613944,40.52734375,0.001965404944,
11.25057022,0.2585415289,40.625,0.000609874152,40.625,0.0008763499114,40.625,0.001933501273,
11.27761486,0.2570910936,40.72265625,0.001151119639,40.72265625,0.001805112527,40.72265625,0.0018244607,
11.3046595,0.2556434545,40.8203125,0.001662158439,40.8203125,0.002648101622,40.8203125,0.001648469253,
11.33170414,0.2541986258,40.91796875,0.002095401835,40.91796875,0.003355996264,40.91796875,0.001424291082,
11.35874878,0.2527566215,41.015625,0.002424336003,41.015625,0.003891587844,41.015625,0.001183413283,
11.38579342,0.2513174558,41.11328125,0.002630844917,41.11328125,0.004227361284,41.11328125,0.0009787415247,
11.41283806,0.249881143,41.2109375,0.002704031128,41.2109375,0.004346321427,41.2109375,0.0008873638652,
11.4398827,0.2484476977,41.30859375,0.002640256804,41.30859375,0.004242713377,41.30859375,0.0009590343292,
11.46692734,0.2470171344,41.40625,0.002443202441,41.40625,0.003922268347,41.40625,0.001150857848,
11.49397198,0.245589468,41.50390625,0.002123754026,41.50390625,0.003401913647,41.50390625,0.001384376863,
11.52101662,0.2441647133,41.6015625,0.001699869993,41.6015625,0.002709001609,41.6015625,0.001604274656,
11.54806126,0.2427428854,41.69921875,0.001197422081,41.69921875,0.001880371847,41.69921875,0.00177815362,
11.5751059,0.2413239994,41.796875,0.0006598531485,41.796875,0.0009637856466,41.796875,0.001887247481,
11.60215054,0.2399080707,41.89453125,0.0003050543783,41.89453125,0.0001953613791,41.89453125,0.001921734075,
11.62919518,0.2384951148,41.9921875,0.0006871363982,41.9921875,0.001017437004,41.9921875,0.001878951278,
11.65623982,0.2370851474,42.08984375,0.001221478406,42.08984375,0.001925929517,42.08984375,0.001762935771,
11.68328446,0.2356781842,42.1875,0.001715431509,42.1875,0.002740640747,42.1875,0.001584846338,
11.7103291,0.2342742413,42.28515625,0.002127912712,42.28515625,0.00341547104,42.28515625,0.001364717219,
11.73737374,0.2328733348,42.3828125,0.002434249283,42.3828125,0.003915087741,42.3828125,0.001136005046,
11.76441838,0.231475481,42.48046875,0.002617658761,42.48046875,0.004213826151,42.48046875,0.0009538151191,
11.79146302,0.2300806964,42.578125,0.002668466789,42.578125,0.004296552678,42.578125,0.0008914546176,
11.81850766,0.2286889978,42.67578125,0.002584183843,42.67578125,0.004159318333,42.67578125,0.0009826715048,
11.8455523,0.227300402,42.7734375,0.002369543145,42.7734375,0.003809524565,42.7734375,0.001176918877,
11.87259694,0.225914926,42.87109375,0.002036373751,42.87109375,0.003265560703,42.87109375,0.001402080952,
11.89964158,0.2245325872,42.96875,0.001603527378,42.96875,0.002555989226,42.96875,0.001608874645,
11.92668622,0.2231534029,43.06640625,0.001098195386,43.06640625,0.001718694899,43.06640625,0.001768106967,
11.95373086,0.221777391,43.1640625,0.000570395145,43.1640625,0.0008039779209,43.1640625,0.001862830821,
11.9807755,0.2204045692,43.26171875,0.0003236394159,43.26171875,0.000267099724,43.26171875,0.001884480525,
12.00782014,0.2190349558,43.359375,0.0007653005674,43.359375,0.001156725126,43.359375,0.001831412279,
12.03486478,0.2176685689,43.45703125,0.00129138281,43.45703125,0.002045194662,43.45703125,0.001708601861,
12.06190942,0.2163054273,43.5546875,0.001768885913,43.5546875,0.002832613015,43.5546875,0.001528229061,
12.08895406,0.2149455497,43.65234375,0.002161429445,43.65234375,0.003475430713,43.65234375,0.001311709537,
12.1159987,0.2135889551,43.75,0.002445968029,43.75,0.003940087936,43.75,0.001094618736,
12.14304334,0.212235663,43.84765625,0.002606980339,43.84765625,0.004202709752,43.84765625,0.0009340637622,
12.17008798,0.2108856928,43.9453125,0.002635972896,43.9453125,0.004249976197,43.9453125,0.0008984944579,
12.19713262,0.2095390645,44.04296875,0.002531577157,44.04296875,0.004079706579,44.04296875,0.001006747609,
12.22417726,0.2081957982,44.140625,0.002299565458,44.140625,0.003700946446,44.140625,0.001203026313,
12.2512219,0.2068559142,44.23828125,0.001952715173,44.23828125,0.003133534849,44.23828125,0.001420871085,
12.27826654,0.2055194333,44.3359375,0.001510821289,44.3359375,0.002407253529,44.3359375,0.001615986738,
12.30531118,0.2041863766,44.43359375,0.001002673766,44.43359375,0.00156111787,44.43359375,0.001761925626,
12.33235582,0.2028567653,44.53125,0.0004881665972,44.53125,0.0006493850511,44.53125,0.001843378643,
12.35940046,0.2015306212,44.62890625,0.0003667317605,44.62890625,0.0003894428504,44.62890625,0.001852958468,
12.3864451,0.2002079664,44.7265625,0.0008440596262,44.7265625,0.001294595588,44.7265625,0.001790011018,
12.41348974,0.198888823,44.82421875,0.001361145715,44.82421875,0.002163447848,44.82421875,0.001660462061,
12.44053438,0.1975732141,44.921875,0.001822759094,44.921875,0.002924432199,44.921875,0.001477572135,
12.46757902,0.1962611626,45.01953125,0.002196055704,45.01953125,0.003536130107,45.01953125,0.001264268332,
12.49462366,0.1949526921,45.1171875,0.002459452708,45.1171875,0.003966671668,45.1171875,0.00105841409,
12.5216683,0.1936478265,45.21484375,0.002598630309,45.21484375,0.004193921223,45.21484375,0.0009188907453,
12.54871294,0.1923465903,45.3125,0.002606241589,45.3125,0.004206333394,45.3125,0.0009082899375,
12.57575758,0.1910490083,45.41015625,0.002482018187,45.41015625,0.004003466498,45.41015625,0.001031666505,
12.60280222,0.1897551057,45.5078125,0.00223276383,45.5078125,0.003595991644,45.5078125,0.001229770599,
12.62984686,0.1884649085,45.60546875,0.001872216121,45.60546875,0.003005192279,45.60546875,0.001441181813,
12.6568915,0.1871784428,45.703125,0.001421179197,45.703125,0.002262087012,45.703125,0.001625788871,
12.68393614,0.1858957356,45.80078125,0.0009104301173,45.80078125,0.001406944541,45.80078125,0.00175952267,
12.71098078,0.1846168142,45.8984375,0.000415208478,45.8984375,0.0005008517644,45.8984375,0.001828560219,
12.73802542,0.1833417068,45.99609375,0.0004260643059,45.99609375,0.000526575549,45.99609375,0.001826627326,
12.76507006,0.1820704418,46.09375,0.0009233611803,46.09375,0.001431511123,46.09375,0.001754040233,
12.7921147,0.1808030486,46.19140625,0.001431075914,46.19140625,0.002281205246,46.19140625,0.00161769514,
12.81915934,0.1795395572,46.2890625,0.001877288893,46.2890625,0.003016496557,46.2890625,0.001432006748,
12.84620398,0.1782799983,46.38671875,0.002231911991,46.38671875,0.00359782076,46.38671875,0.001221567114,
12.87324862,0.1770244034,46.484375,0.002474696582,46.484375,0.003994931094,46.484375,0.00102672158,
12.90029326,0.1757728046,46.58203125,0.002592475771,46.58203125,0.004187389911,46.58203125,0.0009078599394,
12.9273379,0.1745252353,46.6796875,0.002579022072,46.6796875,0.004165395712,46.6796875,0.0009207647866,
12.95438254,0.1732817295,46.77734375,0.00243515265,46.77734375,0.003930224398,46.77734375,0.001057821588,
12.98142717,0.1720423223,46.875,0.002168700723,46.875,0.003494161409,46.875,0.001257680379,
13.00847181,0.1708070496,46.97265625,0.001794383363,46.97265625,0.002879936209,46.97265625,0.001463416867,
13.03551645,0.1695759489,47.0703125,0.001334100386,47.0703125,0.002119831627,47.0703125,0.001638475346,
13.06256109,0.1683490585,47.16796875,0.0008211699933,47.16796875,0.001255549411,47.16796875,0.00176086961,
13.08960573,0.1671264182,47.265625,0.0003553181406,47.265625,0.0003617476041,47.265625,0.001818136165,
13.11665037,0.165908069,47.36328125,0.0004954431263,47.36328125,0.0006687150906,47.36328125,0.001805061063,
13.14369501,0.1646940537,47.4609375,0.001003301085,47.4609375,0.001567971016,47.4609375,0.001722920893,
13.17073965,0.1634844165,47.55859375,0.001501482892,47.55859375,0.002398967368,47.55859375,0.001579613185,
13.19778429,0.1622792034,47.65625,0.001932717871,47.65625,0.003109195587,47.65625,0.00139079647,
13.22482893,0.1610784626,47.75390625,0.002269135847,47.75390625,0.00366075505,47.75390625,0.001182910666,
13.25187357,0.1598822442,47.8515625,0.002491721813,47.8515625,0.00402496865,47.8515625,0.0009990068415,
13.27891821,0.1586906008,47.94921875,0.002588422672,47.94921875,0.004183063988,47.94921875,0.0009006663392,
13.30596285,0.1575035876,48.046875,0.002554109875,48.046875,0.004126960623,48.046875,0.0009359369756,
13.33300749,0.1563212627,48.14453125,0.002390677333,48.14453125,0.003859638167,48.14453125,0.001085605926,
13.36005213,0.1551436878,48.2421875,0.002106991723,48.2421875,0.00339499227,48.2421875,0.001287249656,
13.38709677,0.1539709279,48.33984375,0.001718777092,48.33984375,0.002757207119,48.33984375,0.001487968226,
13.41414141,0.1528030526,48.4375,0.001249142828,48.4375,0.001979868791,48.4375,0.001654263386,
13.44118605,0.1516401363,48.53515625,0.0007347594472,48.53515625,0.001106383646,48.53515625,0.00176599169,
13.46823069,0.1504822592,48.6328125,0.0003145261787,48.6328125,0.0002442762003,48.6328125,0.00181194429,
13.49527533,0.1493295079,48.73046875,0.0005711808915,48.73046875,0.0008131020994,48.73046875,0.001787926292,
13.52231997,0.1481819774,48.828125,0.00108406796,48.828125,0.001704493586,48.828125,0.00169617425,
13.54936461,0.1470397718,48.92578125,0.001572681809,48.92578125,0.002517226536,48.92578125,0.001545629431,
13.57640925,0.1459030072,49.0234375,0.001989297737,49.0234375,0.00320291621,49.0234375,0.001353303303,
13.60345389,0.1447718144,49.12109375,0.002307883129,49.12109375,0.003725190121,49.12109375,0.001147703239,
13.63049853,0.1436463429,49.21875,0.002510577493,49.21875,0.004056898519,49.21875,0.0009748454772,
13.65754317,0.1425267668,49.31640625,0.002586410812,49.31640625,0.004180909448,49.31640625,0.0008971164837,
13.68458781,0.1414132945,49.4140625,0.002531339197,49.4140625,0.004090848255,49.4140625,0.0009539056578,
13.71163245,0.1403061829,49.51171875,0.002348330237,49.51171875,0.003791391728,49.51171875,0.001115423764,
13.73867709,0.1392057637,49.609375,0.002047294093,49.609375,0.003298048657,49.609375,0.001318960491,
13.76572173,0.1381124952,49.70703125,0.001644998841,49.70703125,0.002636474029,49.70703125,0.001515232999,
13.79276637,0.1370270857,49.8046875,0.001165914381,49.8046875,0.001841610797,49.8046875,0.001673400689,
13.81981101,0.1359477812,49.90234375,0.0006512864045,49.90234375,0.0009589979569,49.90234375,0.001774966635,
13.84685565,0.1348884755, , , , , , ,
13.87390029,0.1338328638, , , , , , ,
13.90094493,0.1327809752, , , , , , ,
13.92798957,0.1317328392, , , , , , ,
13.95503421,0.130688486, , , , , , ,
13.98207885,0.1296479468, , , , , , ,
14.00912349,0.1286112532, , , , , , ,
14.03616813,0.127578438, , , , , , ,
14.06321277,0.1265495346, , , , , , ,
14.09025741,0.1255245776, , , , , , ,
14.11730205,0.1245036023, , , , , , ,
14.14434669,0.1234866452, , , , , , ,
14.17139133,0.1224737439, , , , , , ,
14.19843597,0.1214649372, , , , , , ,
14.22548061,0.120460265, , , , , , ,
14.25252525,0.1194597689, , , , , , ,
14.27956989,0.1184634915, , , , , , ,
14.30661453,0.1174714774, , , , , , ,
14.33365917,0.1164837725, , , , , , ,
14.36070381,0.1155004248, , , , , , ,
14.38774845,0.1145214842, , , , , , ,
14.41479309,0.1135470027, , , , , , ,
14.44183773,0.1125770346, , , , , , ,
14.46888237,0.111611637, , , , , , ,
14.49592701,0.1106508696, , , , , , ,
14.52297165,0.1096947953, , , , , , ,
14.55001629,0.1087434806, , , , , , ,
14.57706093,0.1077969957, , , , , , ,
14.60410557,0.1068554153, , , , , , ,
14.63115021,0.1059188191, , , , , , ,
14.65819485,0.1049872922, , , , , , ,
14.68523949,0.1040609266, , , , , , ,
14.71228413,0.1031398213, , , , , , ,
14.73932877,0.1022240844, , , , , , ,
14.76637341,0.1013138343, , , , , , ,
14.79341805,0.1004092019, , , , , , ,
14.82046269,0.0995103333, , , , , , ,
14.84750733,0.09861739342, , , , , , ,
14.87455197,0.09773057111, , , , , , ,
14.90159661,0.09685008634, , , , , , ,
14.92864125,0.09597620094, , , , , , ,
14.95568589,0.09510923548, , , , , , ,
14.98273053,0.09424959766, , , , , , ,
15.00977517,0.093397835, , , , , , ,
15.03681981,0.09255474824, , , , , , ,
