M1\M2;TC = 0.03 s;SEN Auto;3;4;5
0.0;-3.75;-3.3625;-2.975;-2.5875000000000004;-2.2
0.0;0.053770000000000005;0.048240000000000005;0.0483;0.04768;0.04803
0.08823529411764706;0.05106;0.04841;0.04845;0.04837;0.04843
0.17647058823529413;0.04968;0.0482;0.04848;0.04846;0.04818
0.2647058823529412;0.049190000000000005;0.048220000000000006;0.048470000000000006;0.048420000000000005;0.048260000000000004
0.35294117647058826;0.04809;0.048530000000000004;0.04852000000000001;0.048260000000000004;0.04778
0.44117647058823534;0.0482;0.04782;0.04798;0.0484;0.0482
0.5294117647058824;0.04397;0.045570000000000006;0.04646;0.04675;0.04653
0.6176470588235294;0.018456;0.016821;0.015294;0.014406;0.014568000000000001
0.7058823529411765;0.003385;0.0026100000000000003;0.002124;0.0020172000000000002;0.0021
0.7941176470588236;0.0013473;0.0011346;0.0010188;0.0009666000000000001;0.000831
0.8823529411764707;0.0006658;0.0005539;0.0004948;0.00041980000000000007;0.0003971
0.9705882352941178;0.00034050000000000004;0.0003015;0.00026844;0.00024474;0.00023022
1.0588235294117647;0.00020009999999999998;0.00017010000000000001;0.00017673;0.00013113;0.00017790000000000001
1.147058823529412;0.00015285;0.00014202000000000003;0.00011535;0.00012954;0.00011097000000000002
1.2352941176470589;9.894000000000001e-05;7.872e-05;8.517e-05;5.7220000000000004e-05;8.103e-05
1.323529411764706;5.399e-05;4.9812000000000004e-05;5.458000000000001e-05;9.117000000000001e-05;5.2560000000000005e-05
1.411764705882353;5.619000000000001e-05;3.8589e-05;3.3490000000000006e-05;3.4620000000000004e-05;5.5719000000000006e-05
1.5;2.757e-05;4.3758000000000004e-05;3.353100000000001e-05;2.589e-05;2.5065000000000005e-05
