M1\M2;TC = 0.03 s;SEN Auto;3;4;5;6;7;8;9
0.6032786885245902;0.0007755;0.0005846;0.0004937;0.0003939;0.00043470000000000005;0.0004502;0.0005355000000000001;0.0006479;0.0007243
0.6131147540983607;0.0006682000000000001;0.000529;0.0004327;0.00040689999999999997;0.0003955;0.0004598;0.0004826000000000001;0.0005851;0.0007158
0.6229508196721312;0.000634;0.0005096;0.00038940000000000003;0.0003543;0.0003619;0.00038770000000000005;0.0004657;0.0005806;0.0006748
0.6327868852459018;0.0005924000000000001;0.00047880000000000004;0.00037610000000000003;0.0003661;0.00034260000000000003;0.0003636;0.00047190000000000003;0.0005343;0.0006233
0.6426229508196721;0.0005136;0.00045430000000000004;0.00038940000000000003;0.0003275;0.0003271;0.0003795;0.0003956;0.0004765;0.0006049
0.6524590163934427;0.00048020000000000007;0.00035870000000000005;0.0003619;0.0002944;0.0003271;0.0003207;0.0003839;0.000469;0.0005498
0.6622950819672131;0.00046180000000000006;0.00037850000000000004;0.00031299999999999996;0.000302;0.0002519;0.0003334;0.0003308;0.00046130000000000005;0.0005024
0.6721311475409837;0.00038879999999999996;0.00036990000000000005;0.0002972;0.00032240000000000003;0.0002855;0.0003152;0.00033109999999999997;0.0003503;0.0004406
0.6819672131147542;0.0003923;0.00034330000000000005;0.0003324;0.00028220000000000003;0.0002683;0.00029380000000000004;0.0003354;0.0003346;0.000439
0.6918032786885246;0.0003599;0.0003606;0.0002687;0.0002701;0.00025380000000000004;0.0003192;0.0003541;0.0003461;0.0003922
0.7016393442622952;0.0003286;0.00029140000000000004;0.0002824;0.0002796;0.0002838;0.0003213;0.0003028;0.00033759999999999997;0.0003791
0.7114754098360656;0.0003368;0.0002797;0.0002803;0.00024663;0.00025939999999999996;0.0002837;0.0002947;0.0003066;0.0003741
0.7213114754098362;0.000324;0.0002868;0.00027384;0.00025428;0.0002504;0.000269;0.0002767;0.00029110000000000003;0.0003116
0.7311475409836066;0.00031;0.0002595;0.00027486000000000003;0.00022722;0.0002617;0.0002536;0.000302;0.0002839;0.0003074
0.7409836065573772;0.0002826;0.00026853;0.00024498;0.00024260999999999998;0.00023703000000000003;0.0002657;0.00027024;0.0002894;0.0002907
0.7508196721311475;0.0002881;0.00025788000000000004;0.00024249000000000002;0.00026247;0.00023943000000000003;0.00026739;0.00026973000000000003;0.0002923;0.0002645
0.7606557377049181;0.000271;0.00022311;0.00022647;0.00022926;0.00022689;0.00025788000000000004;0.0002703;0.0002683;0.0002984
0.7704918032786885;0.0002504;0.00025059;0.00020628;0.00022794000000000004;0.00020463;0.00023643;0.00026673;0.0002903;0.0002543
0.7803278688524591;0.00024969;0.00023940000000000002;0.00021174;0.00022749;0.00020211;0.00022845;0.00022223999999999999;0.0002773;0.00026480000000000004
0.7901639344262297;0.00024348000000000002;0.00022992;0.00022071000000000002;0.00022047000000000004;0.00021207000000000002;0.00022113;0.00022899000000000001;0.0002584;0.0002676
0.8;0.00024717;0.00022842;0.00020538000000000002;0.00019416;0.00021876000000000003;0.00023013;0.00021324;0.0002548;0.0002524
