M1\M2;TC = 0.03 s;SEN = 0.1 V;3;4;5;6
0.0;-5.0;-3.0;-1.0;1.0;3.0;5.0
3.0;0.0416;0.044390000000000006;0.0464;0.046610000000000006;0.04658;0.04663
3.5;0.02937;0.0316;0.03476;0.03895;0.043840000000000004;0.04673
4.0;0.01524;0.014820000000000002;0.014470000000000002;0.0136;0.012660000000000001;0.009580000000000002
4.5;0.00478;0.00271;0.0011200000000000001;0.00035;0.00014000000000000001;6.000000000000001e-05
5.0;0.00016;8e-05;2e-05;2e-05;0.00086;6.000000000000001e-05
